"","year","period","periodName","unemployed","labor.force","unemployment.rate","date","location","employed"
"1044","2020","M12","December",25801,349175,0.073891315243073,2020-12-01,"El Paso County, CO",323374
"1045","2021","M01","January",24982,348668,0.0716498216068007,2021-01-01,"El Paso County, CO",323686
"1046","2021","M02","February",24458,350130,0.0698540542084369,2021-02-01,"El Paso County, CO",325672
"1047","2021","M03","March",23570,349452,0.0674484621636162,2021-03-01,"El Paso County, CO",325882
"1048","2021","M04","April",22765,353967,0.0643139049685423,2021-04-01,"El Paso County, CO",331202
"1049","2021","M05","May",20828,355764,0.0585444283288922,2021-05-01,"El Paso County, CO",334936
"1050","2021","M06","June",23215,356218,0.0651707662161935,2021-06-01,"El Paso County, CO",333003
"1051","2021","M07","July",22432,357313,0.062779691754848,2021-07-01,"El Paso County, CO",334881
"1052","2021","M08","August",20005,357841,0.0559047174583125,2021-08-01,"El Paso County, CO",337836
"1053","2021","M09","September",17601,359628,0.0489422403149922,2021-09-01,"El Paso County, CO",342027
"1054","2021","M10","October",16710,359579,0.0464710119333999,2021-10-01,"El Paso County, CO",342869
"1055","2021","M11","November",16538,359723,0.0459742635305499,2021-11-01,"El Paso County, CO",343185
"1056","2021","M12","December",15431,358999,0.0429834066390157,2021-12-01,"El Paso County, CO",343568
"1057","2020","M01","January",14431,365693,0.039462062440353,2020-01-01,"El Paso County, TX",351262
"1058","2020","M02","February",13884,367700,0.0377590426978515,2020-02-01,"El Paso County, TX",353816
"1059","2020","M03","March",18854,360545,0.0522930563452551,2020-03-01,"El Paso County, TX",341691
"1060","2020","M04","April",49799,347937,0.143126485541923,2020-04-01,"El Paso County, TX",298138
"1061","2020","M05","May",46878,353658,0.132551787319953,2020-05-01,"El Paso County, TX",306780
"1062","2020","M06","June",40814,366594,0.111332973261974,2020-06-01,"El Paso County, TX",325780
"1063","2020","M07","July",36467,365441,0.0997890220309161,2020-07-01,"El Paso County, TX",328974
"1064","2020","M08","August",26169,367401,0.0712273510415051,2020-08-01,"El Paso County, TX",341232
"1065","2020","M09","September",29959,365158,0.0820439371450167,2020-09-01,"El Paso County, TX",335199
"1066","2020","M10","October",26754,369100,0.0724844215659713,2020-10-01,"El Paso County, TX",342346
"1067","2020","M11","November",29597,370112,0.0799676854573751,2020-11-01,"El Paso County, TX",340515
"1068","2020","M12","December",27517,369671,0.0744364583643294,2020-12-01,"El Paso County, TX",342154
"1069","2021","M01","January",29432,366877,0.0802230720377674,2021-01-01,"El Paso County, TX",337445
"1070","2021","M02","February",30387,367119,0.0827715263987971,2021-02-01,"El Paso County, TX",336732
"1071","2021","M03","March",28472,365783,0.0778384998756093,2021-03-01,"El Paso County, TX",337311
"1072","2021","M04","April",25547,364724,0.0700447461642228,2021-04-01,"El Paso County, TX",339177
"1073","2021","M05","May",23499,364072,0.0645449251796348,2021-05-01,"El Paso County, TX",340573
"1074","2021","M06","June",26450,363878,0.0726891980279104,2021-06-01,"El Paso County, TX",337428
"1075","2021","M07","July",23542,364601,0.064569214017515,2021-07-01,"El Paso County, TX",341059
"1076","2021","M08","August",21036,364996,0.0576335083124199,2021-08-01,"El Paso County, TX",343960
"1077","2021","M09","September",19644,367592,0.0534396831269451,2021-09-01,"El Paso County, TX",347948
"1078","2021","M10","October",19346,368968,0.0524327312937707,2021-10-01,"El Paso County, TX",349622
"1079","2021","M11","November",18481,371147,0.0497942863609298,2021-11-01,"El Paso County, TX",352666
"1080","2021","M12","December",17409,367782,0.0473351061226487,2021-12-01,"El Paso County, TX",350373
"1081","2020","M01","January",21053,442271,0.047602035855844,2020-01-01,"Erie County, NY",421218
"1082","2020","M02","February",21039,439077,0.0479164246817756,2020-02-01,"Erie County, NY",418038
"1083","2020","M03","March",21974,438863,0.0500702952857726,2020-03-01,"Erie County, NY",416889
"1084","2020","M04","April",85708,423240,0.202504489178717,2020-04-01,"Erie County, NY",337532
"1085","2020","M05","May",65039,429894,0.151290783309374,2020-05-01,"Erie County, NY",364855
"1086","2020","M06","June",60350,445758,0.135387362649689,2020-06-01,"Erie County, NY",385408
"1087","2020","M07","July",59417,453102,0.131133828586058,2020-07-01,"Erie County, NY",393685
"1088","2020","M08","August",45083,447369,0.100773634292944,2020-08-01,"Erie County, NY",402286
"1089","2020","M09","September",30200,435391,0.0693629404374459,2020-09-01,"Erie County, NY",405191
"1090","2020","M10","October",27780,436798,0.0635991923039941,2020-10-01,"Erie County, NY",409018
"1091","2020","M11","November",28255,437448,0.0645905341892065,2020-11-01,"Erie County, NY",409193
"1092","2020","M12","December",35159,442280,0.0794948901148594,2020-12-01,"Erie County, NY",407121
"1093","2021","M01","January",34387,438292,0.0784568278681792,2021-01-01,"Erie County, NY",403905
"1094","2021","M02","February",34785,437022,0.0795955352362124,2021-02-01,"Erie County, NY",402237
"1095","2021","M03","March",31141,438583,0.0710036640727069,2021-03-01,"Erie County, NY",407442
"1096","2021","M04","April",26451,438966,0.0602575142493952,2021-04-01,"Erie County, NY",412515
"1097","2021","M05","May",23732,440301,0.0538994914842346,2021-05-01,"Erie County, NY",416569
"1098","2021","M06","June",25270,444994,0.0567872825251576,2021-06-01,"Erie County, NY",419724
"1099","2021","M07","July",25718,446918,0.0575452320112414,2021-07-01,"Erie County, NY",421200
"1100","2021","M08","August",24880,444498,0.0559732552227457,2021-08-01,"Erie County, NY",419618
"1101","2021","M09","September",20495,437360,0.0468607097128224,2021-09-01,"Erie County, NY",416865
"1102","2021","M10","October",19956,433745,0.0460085995227611,2021-10-01,"Erie County, NY",413789
"1103","2021","M11","November",18399,430846,0.0427043537598121,2021-11-01,"Erie County, NY",412447
"1104","2021","M12","December",13973,427613,0.032676742755716,2021-12-01,"Erie County, NY",413640
"1105","2020","M01","January",5601,145807,0.0384137935764401,2020-01-01,"Escambia County, FL",140206
"1106","2020","M02","February",4980,146834,0.0339158505523244,2020-02-01,"Escambia County, FL",141854
"1107","2020","M03","March",8060,149662,0.0538546858922105,2020-03-01,"Escambia County, FL",141602
"1108","2020","M04","April",17769,139408,0.127460403994032,2020-04-01,"Escambia County, FL",121639
"1109","2020","M05","May",16181,142844,0.11327742152278,2020-05-01,"Escambia County, FL",126663
"1110","2020","M06","June",12571,142705,0.0880908167198066,2020-06-01,"Escambia County, FL",130134
"1111","2020","M07","July",14353,146885,0.0977159001940293,2020-07-01,"Escambia County, FL",132532
"1112","2020","M08","August",9855,145288,0.0678307912559881,2020-08-01,"Escambia County, FL",135433
"1113","2020","M09","September",8282,145215,0.0570326756877733,2020-09-01,"Escambia County, FL",136933
"1114","2020","M10","October",7001,144936,0.048304079041784,2020-10-01,"Escambia County, FL",137935
"1115","2020","M11","November",6261,144127,0.043440854246602,2020-11-01,"Escambia County, FL",137866
"1116","2020","M12","December",5133,143632,0.0357371616352902,2020-12-01,"Escambia County, FL",138499
"1117","2021","M01","January",6528,146037,0.0447010004313975,2021-01-01,"Escambia County, FL",139509
"1118","2021","M02","February",7154,149136,0.04796963845081,2021-02-01,"Escambia County, FL",141982
"1119","2021","M03","March",7307,149554,0.0488586062559343,2021-03-01,"Escambia County, FL",142247
"1120","2021","M04","April",7424,151106,0.0491310735510172,2021-04-01,"Escambia County, FL",143682
"1121","2021","M05","May",7237,152051,0.0475958724375374,2021-05-01,"Escambia County, FL",144814
"1122","2021","M06","June",8593,153617,0.0559378193819694,2021-06-01,"Escambia County, FL",145024
"1123","2021","M07","July",7844,154614,0.0507327926319738,2021-07-01,"Escambia County, FL",146770
"1124","2021","M08","August",7403,154005,0.0480698678614331,2021-08-01,"Escambia County, FL",146602
"1125","2021","M09","September",6381,153038,0.0416955266012363,2021-09-01,"Escambia County, FL",146657
"1126","2021","M10","October",6357,154297,0.0411997640913304,2021-10-01,"Escambia County, FL",147940
"1127","2021","M11","November",5769,153439,0.0375980031152445,2021-11-01,"Escambia County, FL",147670
"1128","2021","M12","December",5537,153258,0.0361286197131634,2021-12-01,"Escambia County, FL",147721
"1129","2020","M01","January",14135,643006,0.0219826875643462,2020-01-01,"Fairfax County, VA",628871
"1130","2020","M02","February",12454,646203,0.0192725815262387,2020-02-01,"Fairfax County, VA",633749
"1131","2020","M03","March",14242,643716,0.022124663671557,2020-03-01,"Fairfax County, VA",629474
"1132","2020","M04","April",64249,629414,0.102077487949108,2020-04-01,"Fairfax County, VA",565165
"1133","2020","M05","May",50222,617824,0.0812885222976123,2020-05-01,"Fairfax County, VA",567602
"1134","2020","M06","June",53694,632483,0.0848939813402099,2020-06-01,"Fairfax County, VA",578789
"1135","2020","M07","July",47841,629560,0.0759911684350975,2020-07-01,"Fairfax County, VA",581719
"1136","2020","M08","August",42700,637041,0.0670286527868693,2020-08-01,"Fairfax County, VA",594341
"1137","2020","M09","September",37822,619346,0.0610676423194789,2020-09-01,"Fairfax County, VA",581524
"1138","2020","M10","October",34457,616846,0.0558599715326029,2020-10-01,"Fairfax County, VA",582389
"1139","2020","M11","November",33079,614527,0.0538283915922327,2020-11-01,"Fairfax County, VA",581448
"1140","2020","M12","December",33290,610804,0.0545019351543212,2020-12-01,"Fairfax County, VA",577514
"1141","2021","M01","January",31099,607686,0.0511761008152237,2021-01-01,"Fairfax County, VA",576587
"1142","2021","M02","February",29150,610262,0.0477663691988031,2021-02-01,"Fairfax County, VA",581112
"1143","2021","M03","March",27931,614218,0.045474082491884,2021-03-01,"Fairfax County, VA",586287
"1144","2021","M04","April",21772,611869,0.0355827799741448,2021-04-01,"Fairfax County, VA",590097
"1145","2021","M05","May",22761,617310,0.0368712640326578,2021-05-01,"Fairfax County, VA",594549
"1146","2021","M06","June",25311,622841,0.0406379798375508,2021-06-01,"Fairfax County, VA",597530
"1147","2021","M07","July",23415,625017,0.0374629810069166,2021-07-01,"Fairfax County, VA",601602
"1148","2021","M08","August",21208,619888,0.0342126319593217,2021-08-01,"Fairfax County, VA",598680
"1149","2021","M09","September",16631,611721,0.0271872307800451,2021-09-01,"Fairfax County, VA",595090
"1150","2021","M10","October",14980,619963,0.0241627322920884,2021-10-01,"Fairfax County, VA",604983
"1151","2021","M11","November",14271,621058,0.0229785301855865,2021-11-01,"Fairfax County, VA",606787
"1152","2021","M12","December",13423,617516,0.0217370885936559,2021-12-01,"Fairfax County, VA",604093
"1153","2020","M01","January",14407,402721,0.0357741463693227,2020-01-01,"Fort Bend County, TX",388314
"1154","2020","M02","February",13877,406595,0.0341297851670581,2020-02-01,"Fort Bend County, TX",392718
"1155","2020","M03","March",19612,397145,0.0493824673607876,2020-03-01,"Fort Bend County, TX",377533
"1156","2020","M04","April",47211,377642,0.125015226060661,2020-04-01,"Fort Bend County, TX",330431
"1157","2020","M05","May",45023,385001,0.116942553395965,2020-05-01,"Fort Bend County, TX",339978
"1158","2020","M06","June",41291,398852,0.103524615646907,2020-06-01,"Fort Bend County, TX",357561
"1159","2020","M07","July",38808,394707,0.0983210330701001,2020-07-01,"Fort Bend County, TX",355899
"1160","2020","M08","August",28173,394949,0.0713332607501222,2020-08-01,"Fort Bend County, TX",366776
"1161","2020","M09","September",32512,392798,0.0827702788710737,2020-09-01,"Fort Bend County, TX",360286
"1162","2020","M10","October",28847,397782,0.0725196213001091,2020-10-01,"Fort Bend County, TX",368935
"1163","2020","M11","November",28928,394667,0.0732972353908485,2020-11-01,"Fort Bend County, TX",365739
"1164","2020","M12","December",27762,396512,0.0700155354692922,2020-12-01,"Fort Bend County, TX",368750
"1165","2021","M01","January",30102,392731,0.0766478836659189,2021-01-01,"Fort Bend County, TX",362629
"1166","2021","M02","February",31320,393550,0.0795832803963918,2021-02-01,"Fort Bend County, TX",362230
"1167","2021","M03","March",30060,395725,0.0759618421883884,2021-03-01,"Fort Bend County, TX",365665
"1168","2021","M04","April",26949,396365,0.0679903624184779,2021-04-01,"Fort Bend County, TX",369416
"1169","2021","M05","May",24880,397095,0.0626550321711429,2021-05-01,"Fort Bend County, TX",372215
"1170","2021","M06","June",27842,398375,0.0698889237527455,2021-06-01,"Fort Bend County, TX",370533
"1171","2021","M07","July",25614,400759,0.0639137237092617,2021-07-01,"Fort Bend County, TX",375145
"1172","2021","M08","August",22945,399830,0.0573868894280069,2021-08-01,"Fort Bend County, TX",376885
"1173","2021","M09","September",20902,400723,0.0521607194995046,2021-09-01,"Fort Bend County, TX",379821
"1174","2021","M10","October",20225,402321,0.0502708036617527,2021-10-01,"Fort Bend County, TX",382096
"1175","2021","M11","November",19308,405669,0.0475954534361758,2021-11-01,"Fort Bend County, TX",386361
"1176","2021","M12","December",18000,405981,0.0443370502560465,2021-12-01,"Fort Bend County, TX",387981
"1177","2020","M01","January",4564,129997,0.0351085025039039,2020-01-01,"Fort Wayne, IN",125433
"1178","2020","M02","February",4618,129405,0.0356864108805688,2020-02-01,"Fort Wayne, IN",124787
"1179","2020","M03","March",4858,127252,0.0381762172696696,2020-03-01,"Fort Wayne, IN",122394
"1180","2020","M04","April",25544,125910,0.202875069494083,2020-04-01,"Fort Wayne, IN",100366
"1181","2020","M05","May",19314,127563,0.151407539803862,2020-05-01,"Fort Wayne, IN",108249
"1182","2020","M06","June",15614,129854,0.120242734147581,2020-06-01,"Fort Wayne, IN",114240
"1183","2020","M07","July",13986,131440,0.106405964698722,2020-07-01,"Fort Wayne, IN",117454
"1184","2020","M08","August",11022,131357,0.0839087372580068,2020-08-01,"Fort Wayne, IN",120335
"1185","2020","M09","September",9194,129819,0.0708216824963988,2020-09-01,"Fort Wayne, IN",120625
"1186","2020","M10","October",7653,130042,0.058850217621999,2020-10-01,"Fort Wayne, IN",122389
"1187","2020","M11","November",7179,130085,0.0551869931198832,2020-11-01,"Fort Wayne, IN",122906
"1188","2020","M12","December",6390,128478,0.0497361415962266,2020-12-01,"Fort Wayne, IN",122088
"1189","2021","M01","January",6826,131001,0.0521064724696758,2021-01-01,"Fort Wayne, IN",124175
"1190","2021","M02","February",6400,129738,0.0493301885338143,2021-02-01,"Fort Wayne, IN",123338
"1191","2021","M03","March",6582,129185,0.050950187715292,2021-03-01,"Fort Wayne, IN",122603
"1192","2021","M04","April",6068,128468,0.0472335523243142,2021-04-01,"Fort Wayne, IN",122400
"1193","2021","M05","May",6502,129892,0.0500569704061836,2021-05-01,"Fort Wayne, IN",123390
"1194","2021","M06","June",6706,131496,0.0509977489809576,2021-06-01,"Fort Wayne, IN",124790
"1195","2021","M07","July",5970,130366,0.0457941487811239,2021-07-01,"Fort Wayne, IN",124396
"1196","2021","M08","August",6757,128633,0.05252928875172,2021-08-01,"Fort Wayne, IN",121876
"1197","2021","M09","September",4101,127067,0.0322743119771459,2021-09-01,"Fort Wayne, IN",122966
"1198","2021","M10","October",3545,127139,0.0278828683566805,2021-10-01,"Fort Wayne, IN",123594
"1199","2021","M11","November",2911,127163,0.0228918789270464,2021-11-01,"Fort Wayne, IN",124252
"1200","2021","M12","December",1740,125552,0.0138587995412259,2021-12-01,"Fort Wayne, IN",123812
"1201","2020","M01","January",29319,703424,0.0416804089709763,2020-01-01,"Franklin County, OH",674105
